Time CPU_0_Temp CPU_1_Temp Ambient_Temp0 Ambient_Temp1 Blower_Fan_0 Blower_Fan_1 Axial_Fan_0 Axial_Fan_1
0 40 46 32 43 3645.600 3645.600 9656 9656
5 40 47 32 43 3645.600 3645.600 9656 9656
10 40 47 32 43 3645.600 3645.600 9656 9656
15 40 47 32 43 3645.600 3645.600 9656 9656
20 40 46 32 43 3645.600 3645.600 9656 9656
25 40 47 32 43 3645.600 3567.200 9656 9372
30 40 47 32 43 3645.600 3645.600 9656 9656
35 40 46 32 43 3645.600 3645.600 9656 9656
40 40 46 32 43 3645.600 3645.600 9656 9656
45 40 47 32 43 3645.600 3567.200 9372 9656
50 40 46 32 43 3645.600 3645.600 9656 9656
55 40 47 32 43 3645.600 3567.200 9656 9656
60 40 46 32 43 3567.200 3567.200 9656 9372
65 40 46 32 43 3645.600 3645.600 9656 9656
70 40 47 32 43 3645.600 3645.600 9372 9656
75 40 46 32 43 3645.600 3567.200 9656 9656
80 40 46 32 43 3645.600 3645.600 9372 9656
85 40 47 32 43 3645.600 3645.600 9656 9656
90 40 47 32 43 3645.600 3645.600 9372 9656
95 40 47 32 43 3645.600 3645.600 9372 9656
100 40 46 32 43 3645.600 3645.600 9656 9656
105 40 46 32 43 3645.600 3645.600 9656 9656
110 40 47 32 43 3645.600 3645.600 9656 9656
115 40 46 32 43 3645.600 3567.200 9656 9372
120 40 47 32 43 3645.600 3645.600 9656 9656
125 40 47 32 43 3567.200 3645.600 9656 9656
130 40 47 32 43 3645.600 3645.600 9656 9656
135 40 46 32 43 3567.200 3645.600 9372 9656
140 40 47 32 43 3645.600 3645.600 9656 9656
145 40 46 32 43 3645.600 3645.600 9656 9656
150 40 46 32 43 3645.600 3567.200 9656 9372
155 40 46 32 43 3645.600 3567.200 9656 9656
160 40 46 32 43 3567.200 3567.200 9656 9372
165 40 47 32 43 3645.600 3645.600 9656 9656
170 40 46 32 43 3645.600 3645.600 9656 9372
175 40 46 32 43 3645.600 3567.200 9656 9656
180 40 46 32 43 3645.600 3645.600 9372 9656
185 40 46 32 43 3645.600 3645.600 9656 9656
190 40 47 32 43 3645.600 3645.600 9656 9656
195 40 46 32 43 3645.600 3645.600 9656 9656
200 40 46 32 43 3645.600 3567.200 9656 9656
205 40 46 32 43 3645.600 3645.600 9656 9656
210 40 46 32 43 3567.200 3645.600 9656 9656
215 40 46 32 43 3645.600 3645.600 9372 9656
220 40 46 32 43 3645.600 3567.200 9656 9656
225 40 46 32 43 3645.600 3567.200 9372 9372
230 40 46 32 43 3645.600 3645.600 9372 9656
235 40 47 32 43 3645.600 3645.600 9656 9656
240 40 46 32 43 3645.600 3567.200 9656 9656
245 40 46 32 43 3645.600 3645.600 9656 9656
250 40 46 32 43 3567.200 3567.200 9656 9656
