timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,  0.02394,  0.0155,   27.73,   4.627,   3.471
40,1, 0.007894,0.007502,   29.23,   4.873,   3.655
40,2, 0.003077,0.009111,    23.1,   3.852,   2.889
40,3, 0.001956,0.005024,    28.1,   4.684,   3.513
45,0,  0.03019,  0.0194,    27.6,   4.608,   3.456
45,1, 0.009148,0.008747,    29.1,   4.853,    3.64
45,2, 0.003893, 0.01154,    23.1,   3.853,   2.889
45,3, 0.002303,0.005723,    28.1,   4.685,   3.514
50,0,  0.03623, 0.02307,    27.6,    4.61,   3.457
50,1,   0.0104, 0.00998,    29.1,   4.853,    3.64
50,2, 0.004692, 0.01387,    23.1,   3.853,    2.89
50,3,  0.00266,0.006447,    28.1,   4.685,   3.514
55,0,  0.04213,  0.0267,    27.6,   4.611,   3.459
55,1,  0.01168, 0.01125,    29.1,   4.854,    3.64
55,2, 0.005471, 0.01608,    23.1,   3.854,    2.89
55,3, 0.003056,0.007329,    28.1,   4.685,   3.514
60,0,  0.04786, 0.03033,    27.6,   4.613,    3.46
60,1,  0.01295, 0.01255,    29.1,   4.854,   3.641
60,2, 0.006219,  0.0181,    23.1,   3.854,   2.891
60,3,  0.00349,0.008362,    28.1,   4.685,   3.514
65,0,  0.05335, 0.03383,   27.48,   4.594,   3.445
65,1,   0.0142,  0.0139,    29.1,   4.855,   3.641
65,2, 0.006871, 0.01989,    23.1,   3.854,   2.891
65,3, 0.003959,0.009536,    28.1,   4.686,   3.514
70,0,  0.05805, 0.03617,   27.35,   4.574,   3.431
70,1,  0.01538, 0.01507,    29.1,   4.855,   3.641
70,2, 0.007537, 0.02164,    23.1,   3.855,   2.891
70,3, 0.004436, 0.01072,    28.1,   4.686,   3.514
75,0,  0.06266, 0.03843,   27.35,   4.575,   3.431
75,1,  0.01637, 0.01588,    29.1,   4.855,   3.642
75,2, 0.008152, 0.02336,    23.1,   3.855,   2.891
75,3, 0.004913, 0.01188,    28.1,   4.686,   3.515
80,0,  0.06725, 0.04067,   27.23,   4.555,   3.417
80,1,  0.01735, 0.01669,    29.1,   4.856,   3.642
80,2, 0.008795, 0.02519,    23.1,   3.856,   2.892
80,3, 0.005373, 0.01291,    28.1,   4.686,   3.515
85,0,  0.07186, 0.04292,   27.23,   4.557,   3.417
85,1,  0.01832, 0.01747,    29.1,   4.856,   3.642
85,2, 0.009432, 0.02697,    23.1,   3.856,   2.892
85,3, 0.005839, 0.01394,    28.1,   4.687,   3.515
90,0,   0.0765, 0.04521,    27.1,   4.537,   3.403
90,1,  0.01928,  0.0183,    29.1,   4.856,   3.642
90,2,  0.01009, 0.02883,    23.1,   3.856,   2.892
90,3, 0.006305, 0.01495,    28.1,   4.687,   3.515
95,0,  0.08113,  0.0475,    27.1,   4.538,   3.404
95,1,  0.02023, 0.01916,    29.1,   4.857,   3.642
95,2,  0.01077, 0.03083,    23.1,   3.857,   2.893
95,3,  0.00674, 0.01583,    28.1,   4.687,   3.515
100,0,   0.0858, 0.04981,    27.1,   4.539,   3.404
100,1,  0.02117, 0.01999,    29.1,   4.857,   3.643
100,2,  0.01148, 0.03297,    23.1,   3.857,   2.893
100,3, 0.007147, 0.01656,    28.1,   4.687,   3.515
105,0,  0.09067, 0.05215,    27.1,    4.54,   3.405
105,1,  0.02207,  0.0207,    29.1,   4.857,   3.643
105,2,   0.0122, 0.03516,    23.1,   3.858,   2.893
105,3, 0.007551, 0.01727,    28.1,   4.687,   3.516
110,0,   0.0957, 0.05454,    27.1,   4.542,   3.406
110,1,  0.02297, 0.02138,    29.1,   4.857,   3.643
110,2,   0.0129, 0.03739,    23.1,   3.858,   2.894
110,3, 0.007954, 0.01799,    28.1,   4.688,   3.516
115,0,   0.1008, 0.05692,    27.1,   4.543,   3.407
115,1,  0.02386,   0.022,    29.1,   4.858,   3.643
115,2,  0.01356,  0.0394,    23.1,   3.859,   2.894
115,3, 0.008398, 0.01884,    28.1,   4.688,   3.516
120,0,   0.1061,  0.0593,    27.1,   4.544,   3.408
120,1,  0.02477, 0.02261,    29.1,   4.858,   3.643
120,2,  0.01421, 0.04141,    23.1,   3.859,   2.894
120,3, 0.008833, 0.01969,    28.1,   4.688,   3.516
125,0,   0.1116, 0.06163,    27.1,   4.546,   3.409
125,1,  0.02568, 0.02319,    29.1,   4.858,   3.644
125,2,   0.0149, 0.04363,    23.1,    3.86,   2.895
125,3,  0.00926,  0.0205,    28.1,   4.688,   3.516
130,0,   0.1173, 0.06394,    27.1,   4.547,    3.41
130,1,  0.02659, 0.02367,    29.1,   4.858,   3.644
130,2,  0.01555, 0.04567,    23.1,    3.86,   2.895
130,3, 0.009711, 0.02143,    28.1,   4.689,   3.516
135,0,   0.1233, 0.06621,    27.1,   4.548,   3.411
135,1,  0.02747, 0.02407,    29.1,   4.859,   3.644
135,2,  0.01615, 0.04752,    23.1,   3.861,   2.895
135,3,  0.01019, 0.02248,    28.1,   4.689,   3.517
140,0,   0.1294, 0.06843,    27.1,    4.55,   3.412
140,1,  0.02837, 0.02446,    29.1,   4.859,   3.644
140,2,  0.01672, 0.04919,    23.1,   3.861,   2.896
140,3,   0.0107, 0.02366,    28.1,   4.689,   3.517
145,0,   0.1354, 0.07059,    27.1,   4.551,   3.413
145,1,  0.02929, 0.02483,    29.1,   4.859,   3.644
145,2,  0.01729, 0.05092,    23.1,   3.861,   2.896
145,3,  0.01117, 0.02472,    28.1,   4.689,   3.517
150,0,   0.1427, 0.07429,    27.1,   4.553,   3.415
150,1,  0.03205, 0.02639,    29.1,    4.86,   3.645
150,2,  0.01787,  0.0527,    23.1,   3.862,   2.896
150,3,  0.01165, 0.02576,    28.1,    4.69,   3.517
155,0,   0.1499, 0.07805,    27.1,   4.555,   3.416
155,1,  0.03491, 0.02828,    29.1,   4.861,   3.645
155,2,  0.01852, 0.05472,   22.98,   3.841,   2.881
155,3,  0.01208, 0.02667,    28.1,    4.69,   3.517
160,0,    0.157, 0.08186,    27.1,   4.556,   3.417
160,1,  0.03776, 0.03017,    29.1,   4.861,   3.646
160,2,  0.01914, 0.05663,   22.85,   3.821,   2.866
160,3,  0.01255, 0.02773,    28.1,    4.69,   3.518
165,0,   0.1639, 0.08572,    27.1,   4.558,   3.419
165,1,  0.04062,  0.0321,    29.1,   4.862,   3.647
165,2,  0.01969, 0.05816,   22.73,     3.8,    2.85
165,3,  0.01305, 0.02895,    28.1,    4.69,   3.518
170,0,   0.1705, 0.08962,    27.1,    4.56,    3.42
170,1,  0.04346, 0.03406,    29.1,   4.863,   3.647
170,2,  0.02023, 0.05975,   22.73,   3.801,   2.851
170,3,  0.01355, 0.03019,    28.1,   4.691,   3.518
175,0,   0.1768, 0.09354,    27.1,   4.562,   3.421
175,1,   0.0463, 0.03604,    29.1,   4.864,   3.648
175,2,  0.02078, 0.06135,    22.6,    3.78,   2.835
175,3,  0.01406, 0.03145,    28.1,   4.691,   3.518
180,0,    0.183, 0.09755,    27.1,   4.563,   3.423
180,1,  0.04916,  0.0381,    29.1,   4.865,   3.648
180,2,  0.02136, 0.06304,    22.6,   3.781,   2.836
180,3,  0.01457, 0.03274,   27.98,    4.67,   3.503
185,0,   0.1893,  0.1016,    27.1,   4.565,   3.424
185,1,  0.05201, 0.04017,    29.1,   4.865,   3.649
185,2,  0.02192, 0.06462,   22.48,    3.76,    2.82
185,3,  0.01512, 0.03419,   27.98,   4.671,   3.503
190,0,   0.1941,  0.1041,    27.1,   4.566,   3.425
190,1,  0.05299, 0.04105,    29.1,   4.866,   3.649
190,2,   0.0225, 0.06624,   22.35,    3.74,   2.805
190,3,   0.0157, 0.03578,   27.98,   4.671,   3.503
195,0,   0.1988,  0.1066,    27.1,   4.568,   3.426
195,1,  0.05387, 0.04164,    29.1,   4.866,   3.649
195,2,  0.02303, 0.06766,   22.35,    3.74,   2.805
195,3,  0.01631, 0.03751,   27.98,   4.671,   3.504
200,0,   0.2036,  0.1091,    27.1,   4.569,   3.427
200,1,  0.05474, 0.04222,    29.1,   4.866,    3.65
200,2,  0.02355, 0.06906,   22.35,    3.74,   2.805
200,3,  0.01692, 0.03924,   27.98,   4.672,   3.504
205,0,   0.2083,  0.1115,    27.1,    4.57,   3.427
205,1,  0.05562, 0.04279,    29.1,   4.866,    3.65
205,2,  0.02407, 0.07047,   22.35,   3.741,   2.806
205,3,  0.01753, 0.04097,   27.98,   4.672,   3.504
210,0,   0.2131,   0.114,    27.1,   4.571,   3.428
210,1,   0.0565, 0.04344,    29.1,   4.867,    3.65
210,2,  0.02459, 0.07186,   22.23,    3.72,    2.79
210,3,  0.01815, 0.04268,   27.85,   4.652,   3.489
215,0,   0.2179,  0.1164,    27.1,   4.572,   3.429
215,1,  0.05739, 0.04407,    29.1,   4.867,    3.65
215,2,  0.02512, 0.07328,   22.23,   3.721,    2.79
215,3,  0.01876, 0.04438,   27.73,   4.631,   3.474
220,0,   0.2227,  0.1188,    27.1,   4.574,    3.43
220,1,  0.05824, 0.04464,    29.1,   4.867,    3.65
220,2,  0.02574, 0.07487,    22.1,     3.7,   2.775
220,3,  0.01934, 0.04593,   27.85,   4.653,   3.489
225,0,   0.2274,  0.1212,    27.1,   4.575,   3.431
225,1,  0.05912, 0.04521,    29.1,   4.867,   3.651
225,2,  0.02639,  0.0766,    22.1,     3.7,   2.775
225,3,  0.01988, 0.04733,   27.73,   4.632,   3.474
230,0,   0.2322,  0.1235,    27.1,   4.576,   3.432
230,1,  0.05998, 0.04576,    29.1,   4.868,   3.651
230,2,  0.02701, 0.07822,    22.1,   3.701,   2.776
230,3,  0.02039, 0.04857,    27.6,   4.611,   3.459
235,0,    0.237,  0.1258,    27.1,   4.577,   3.433
235,1,  0.06084, 0.04627,   28.98,   4.847,   3.635
235,2,  0.02766, 0.07996,    22.1,   3.701,   2.776
235,3,  0.02087, 0.04969,    27.6,   4.612,   3.459
240,0,   0.2419,  0.1281,    27.1,   4.578,   3.434
240,1,  0.06172,  0.0468,   28.98,   4.847,   3.635
240,2,  0.02834, 0.08186,    22.1,   3.702,   2.776
240,3,  0.02131, 0.05065,   27.48,   4.591,   3.443
MARK: log cycle at timestamp 240
