Time CPU_0_Temp CPU_1_Temp Ambient_Temp0 Ambient_Temp1 Blower_Fan_0 Blower_Fan_1 Axial_Fan_0 Axial_Fan_1
0 41 47 32 43 3645.600 3645.600 9372 9656
5 40 46 32 43 3645.600 3645.600 9656 9656
10 40 47 32 43 3645.600 3645.600 9656 9656
15 40 46 32 43 3567.200 3645.600 9372 9656
20 40 46 32 43 3645.600 3567.200 9656 9656
25 40 46 32 43 3567.200 3645.600 9372 9372
30 40 46 32 43 3645.600 3645.600 9656 9656
35 40 46 32 43 3567.200 3567.200 9656 9656
40 40 46 32 43 3645.600 3645.600 9656 9372
45 40 46 32 43 3645.600 3645.600 9656 9372
50 40 46 32 43 3645.600 3645.600 9656 9656
55 40 46 32 43 3645.600 3567.200 9656 9656
60 40 47 32 43 3567.200 3567.200 9372 9656
65 40 46 32 43 3645.600 3645.600 9656 9656
70 40 46 32 43 3645.600 3645.600 9656 9656
75 40 47 32 43 3645.600 3645.600 9656 9372
80 40 46 32 43 3645.600 3567.200 9656 9656
85 40 47 32 43 3645.600 3567.200 9656 9656
90 40 46 32 43 3567.200 3567.200 9656 9372
95 40 47 32 43 5096 4939.200 9656 9656
100 40 46 32 43 3645.600 3645.600 9656 9656
105 40 46 32 43 3645.600 3645.600 9656 9656
110 40 46 32 43 3645.600 3645.600 9656 9656
115 40 46 32 43 3645.600 3567.200 9656 9656
120 40 46 32 43 3645.600 3645.600 9372 9656
125 40 46 32 43 3645.600 3645.600 9656 9656
130 40 46 32 43 3645.600 3645.600 9656 9372
135 40 46 32 43 3724 3567.200 9940 9372
140 40 46 32 43 3645.600 3645.600 9656 9656
145 40 46 32 43 3645.600 3645.600 9656 9656
150 40 46 32 43 3645.600 3645.600 9656 9656
155 40 46 32 43 3645.600 3645.600 9656 9656
160 40 46 32 43 3645.600 3645.600 9656 9656
165 40 46 32 43 3645.600 3567.200 9656 9656
170 40 46 32 43 3645.600 3645.600 9656 9656
175 40 47 32 43 3645.600 3567.200 9656 9656
180 40 46 32 43 3645.600 3645.600 9656 9656
185 40 46 32 43 3645.600 3645.600 9656 9656
190 40 46 32 43 3645.600 3645.600 9656 9656
195 40 46 32 43 3645.600 3645.600 9656 9656
200 40 46 32 43 3645.600 3567.200 9656 9656
205 40 47 32 43 3645.600 3645.600 9372 9656
210 40 47 32 43 3645.600 3645.600 9372 9656
215 40 46 32 43 3645.600 3567.200 9656 9372
220 40 46 32 43 3645.600 3645.600 9656 9656
225 40 47 32 43 3645.600 3567.200 9656 9656
230 40 46 32 43 3645.600 3645.600 9656 9656
235 40 46 32 43 3645.600 3645.600 9656 9372
240 40 46 32 43 3645.600 3645.600 9656 9656
245 40 46 32 43 3645.600 3645.600 9372 9656
250 40 46 32 43 3645.600 3645.600 9656 9656
255 40 47 32 43 3567.200 3567.200 9656 9656
260 40 46 32 43 3645.600 3645.600 9372 9656
265 41 47 32 43 3645.600 3645.600 9656 9656
270 42 48 32 43 3645.600 3567.200 9656 9656
275 42 48 32 43 3567.200 3567.200 9656 9656
280 42 48 32 43 3645.600 3645.600 9372 9656
285 43 48 32 43 3645.600 3567.200 9372 9656
290 43 48 32 43 3645.600 3645.600 9372 9372
295 43 49 32 44 3645.600 3645.600 9656 9656
300 43 49 32 44 3645.600 3645.600 9656 9656
305 43 49 32 44 3645.600 3567.200 9372 9656
310 43 49 32 44 3645.600 3567.200 9656 9372
315 43 50 33 44 3645.600 3645.600 9656 9656
320 43 50 33 44 3645.600 3567.200 9372 9656
325 43 49 33 44 3645.600 3567.200 9656 9656
330 43 50 33 44 3645.600 3645.600 9656 9656
335 44 50 33 45 3645.600 3567.200 9656 9656
340 44 50 33 45 3645.600 3645.600 9372 9656
345 44 50 33 45 3645.600 3567.200 9656 9656
350 44 51 33 45 3645.600 3645.600 9372 9656
355 44 51 33 45 3645.600 3645.600 9656 9656
360 44 51 33 45 3645.600 3645.600 9656 9656
365 44 51 34 45 3645.600 3567.200 9656 9656
370 44 51 34 45 3645.600 3567.200 9372 9372
