time,Temp0,Temp1,Planar_Temp,VRD_0_Temp,VRD_1_Temp,Fan_1,Fan_2A,Fan_2B,Fan_3A,Fan_3B,Fan_4A,Fan_4B,Fan_5A,Fan_5B,fsb,l2miss,fsb_scaled,l2miss_scaled,Watts,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
445,33,41,26,19,22,3150,7650,5250,7425,5400,7575,5250,7950,5250,2.31E+08,1.22E+07,2.31E+02,121.87,2068,1654.4,1240.8,62.04,62.04,0,0,0,0,0,0
450,36,38,26,19,22,3150,7575,5325,7500,5400,7650,5325,8025,5325,4.64E+08,4.80E+07,4.64E+02,479.59,2067,1653.6,1240.2,62.01,62.01,0,9.8,0,66.2,0,66200
455,33,41,26,19,22,3150,7650,5325,7500,5400,7575,5325,7950,5325,3.46E+08,7.53E+05,3.46E+02,7.5254,2066,1652.8,1239.6,61.98,61.98,0,0,0,0,0,0
460,36,38,26,19,22,3150,7650,5325,7425,5400,7575,5250,8025,5250,5.68E+08,2.67E+07,5.68E+02,266.71,2061,1648.8,1236.6,61.83,61.83,0,0,0,0,0,0
465,36,37,26,19,22,3150,7575,5250,7500,5400,7650,5325,7950,5250,3.48E+08,1.48E+07,3.48E+02,147.87,2069,1655.2,1241.4,62.07,62.07,0,0,0,0,0,0
470,34,41,27,19,22,3150,7575,5250,7425,5400,7650,5325,7950,5325,5.76E+08,3.59E+07,5.76E+02,358.7,2065,1652,1239,61.95,61.95,0,0,0,0,0,0
475,33,41,27,19,22,3150,7575,5250,7500,5400,7650,5250,8025,5250,3.32E+08,2.44E+07,3.32E+02,243.52,2060,1648,1236,61.8,61.8,0,0,0,0,0,0
480,36,38,27,19,22,3150,7575,5325,7425,5400,7650,5325,8025,5250,4.40E+08,2.20E+07,4.40E+02,219.58,2064,1651.2,1238.4,61.92,61.92,0,9.6,0,68.9,0,68900
485,33,41,27,19,22,3150,7650,5325,7500,5400,7575,5325,7950,5250,3.24E+08,2.21E+07,3.24E+02,220.62,2038,1630.4,1222.8,61.14,61.14,0,0,0,0,0,0
490,36,38,27,19,22,3225,7575,5250,7500,5400,7650,5250,7950,5325,4.20E+08,2.18E+07,4.20E+02,217.81,2045,1636,1227,61.35,61.35,0,0,0,0,0,0
495,34,41,27,19,22,3150,7650,5325,7425,5400,7575,5325,8025,5250,2.01E+08,2.10E+07,2.01E+02,210.47,2042,1633.6,1225.2,61.26,61.26,0,0,0,0,0,0
500,37,37,27,19,22,3150,7575,5325,7500,5400,7650,5325,7950,5250,3.81E+08,2.55E+07,3.81E+02,255.21,2059,1647.2,1235.4,61.77,61.77,0,0,0,0,0,0
505,33,40,27,19,22,3150,7575,5250,7500,5400,7650,5325,8025,5325,2.87E+08,8.52E+06,2.87E+02,85.225,2033,1626.4,1219.8,60.99,60.99,0,0,0,0,0,0
510,36,38,27,19,22,3150,7575,5325,7500,5400,7650,5325,8025,5325,4.50E+08,5.12E+06,4.50E+02,51.224,2057,1645.6,1234.2,61.71,61.71,0,11,0,71.4,0,71400
515,37,37,27,19,22,3225,7650,5325,7500,5400,7575,5325,7950,5250,1.78E+08,1.19E+07,1.78E+02,118.88,2145,1716,1287,64.35,64.35,0,0,0,0,0,0
520,34,40,27,19,22,3150,7650,5325,7425,5400,7575,5250,7950,5250,2.54E+08,2.75E+07,2.54E+02,274.72,2408,1926.4,1444.8,72.24,72.24,0,0,0,0,0,0
525,33,41,27,19,22,3150,7575,5250,7500,5400,7575,5325,8025,5325,1.61E+08,1.72E+07,1.61E+02,172.12,2405,1924,1443,72.15,72.15,0,0,0,0,0,0
530,33,41,27,19,22,3150,7575,5325,7500,5325,7650,5325,8025,5250,3.84E+08,2.60E+07,3.84E+02,260.45,2409,1927.2,1445.4,72.27,72.27,0,0,0,0,0,0
535,36,38,27,19,23,3150,7650,5325,7500,5400,7575,5250,7950,5250,1.45E+08,3.27E+06,1.45E+02,32.699,2221,1776.8,1332.6,66.63,66.63,0,0,0,0,0,0
540,33,41,27,19,23,3150,7650,5325,7500,5400,7650,5250,8025,5250,1.59E+08,8.50E+06,1.59E+02,84.991,2267,1813.6,1360.2,68.01,68.01,0,20.6,0,194.2,0,194200
545,33,41,27,19,23,3150,7650,5325,7500,5325,7575,5250,7950,5325,2.17E+08,2.80E+07,2.17E+02,280.11,2225,1780,1335,66.75,66.75,0,0,0,0,0,0
550,40,41,27,19,23,3150,7650,5325,7500,5400,7650,5250,8025,5325,4.13E+08,4.09E+07,4.13E+02,409,2347,1877.6,1408.2,70.41,70.41,0,0,0,0,0,0
555,40,42,27,19,23,3150,7575,5325,7500,5400,7650,5325,7950,5325,2.40E+08,1.87E+06,2.40E+02,18.744,2443,1954.4,1465.8,73.29,73.29,0,0,0,0,0,0
560,35,43,27,19,23,3150,7650,5325,7500,5400,7575,5250,8025,5325,4.63E+08,2.66E+07,4.63E+02,266.15,2452,1961.6,1471.2,73.56,73.56,0,0,0,0,0,0
565,39,39,27,19,23,3150,7650,5250,7500,5400,7575,5250,7950,5250,1.63E+08,1.23E+07,1.63E+02,123.43,2434,1947.2,1460.4,73.02,73.02,0,0,0,0,0,0
570,39,42,27,19,23,3150,7575,5250,7425,5400,7650,5250,7950,5250,4.39E+08,2.27E+07,4.39E+02,227.17,2133,1706.4,1279.8,63.99,63.99,0,12.6,0,102,0,102000
575,39,42,27,19,23,3150,7650,5325,7500,5400,7575,5325,7950,5250,4.27E+08,2.99E+07,4.27E+02,298.51,2471,1976.8,1482.6,74.13,74.13,0,0,0,0,0,0
580,41,40,28,19,23,3150,7575,5325,7500,5400,7575,5325,7950,5325,7.69E+08,3.56E+07,7.69E+02,355.77,2456,1964.8,1473.6,73.68,73.68,0,0,0,0,0,0
585,39,39,28,19,23,3150,7650,5325,7500,5400,7575,5325,8025,5250,6.00E+08,2.32E+07,6.00E+02,232.03,2353,1882.4,1411.8,70.59,70.59,0,0,0,0,0,0
590,35,41,28,19,23,3150,7650,5325,7425,5400,7575,5325,7950,5325,4.86E+08,2.29E+07,4.86E+02,228.61,2427,1941.6,1456.2,72.81,72.81,0,0,0,0,0,0
595,36,39,28,19,23,3150,7575,5250,7500,5400,7650,5250,7950,5325,2.05E+08,1.96E+07,2.05E+02,196.07,2408,1926.4,1444.8,72.24,72.24,0,0,0,0,0,0
600,35,41,28,19,23,3150,7575,5325,7500,5400,7650,5325,8025,5250,4.31E+08,3.18E+07,4.31E+02,317.62,2025,1620,1215,60.75,60.75,0,11.2,0,93.1,0,93100
605,38,40,28,19,23,3225,7650,5325,7425,5400,7575,5325,8025,5325,3.18E+08,1.85E+07,3.18E+02,185.44,2280,1824,1368,68.4,68.4,0,0,0,0,0,0
610,35,41,28,19,23,3225,7650,5325,7425,5400,7575,5325,7950,5325,4.20E+08,2.69E+07,4.20E+02,268.73,2433,1946.4,1459.8,72.99,72.99,0,0,0,0,0,0
615,37,39,28,19,23,3150,7575,5325,7500,5400,7575,5250,7950,5250,2.23E+08,2.17E+07,2.23E+02,217.02,2429,1943.2,1457.4,72.87,72.87,0,0,0,0,0,0
620,37,39,28,19,23,3150,7575,5250,7500,5400,7650,5325,8025,5325,5.60E+08,3.34E+07,5.60E+02,334.28,2434,1947.2,1460.4,73.02,73.02,0,0,0,0,0,0
625,37,38,28,19,23,3150,7650,5325,7425,5325,7575,5325,8025,5325,2.26E+08,1.14E+07,2.26E+02,114.34,2251,1800.8,1350.6,67.53,67.53,0,0,0,0,0,0
630,37,38,28,19,23,3150,7575,5250,7500,5400,7575,5250,7950,5250,2.16E+08,6.63E+06,2.16E+02,66.328,2048,1638.4,1228.8,61.44,61.44,0,11.4,0,79.4,0,79400
635,38,40,28,19,22,3150,7650,5325,7500,5400,7575,5250,7950,5250,2.19E+08,2.22E+07,2.19E+02,221.6,2434,1947.2,1460.4,73.02,73.02,0,0,0,0,0,0
640,36,41,28,19,22,3225,7650,5325,7500,5325,7575,5325,7950,5325,5.64E+08,4.02E+07,5.64E+02,401.98,2435,1948,1461,73.05,73.05,0,0,0,0,0,0
645,34,41,28,19,22,3150,7650,5325,7425,5400,7575,5325,8025,5250,2.27E+08,2.17E+07,2.27E+02,216.59,2434,1947.2,1460.4,73.02,73.02,0,0,0,0,0,0
650,34,41,28,19,22,3150,7575,5250,7500,5400,7575,5250,7950,5325,4.48E+08,3.15E+07,4.48E+02,315.26,2425,1940,1455,72.75,72.75,0,0,0,0,0,0
655,34,41,28,19,23,3150,7650,5250,7425,5400,7575,5250,7950,5250,2.21E+08,1.01E+07,2.21E+02,101.46,2204,1763.2,1322.4,66.12,66.12,0,0,0,0,0,0
660,36,39,28,19,23,3150,7650,5325,7425,5400,7575,5325,7950,5325,2.21E+08,3.36E+07,2.21E+02,335.5,2037,1629.6,1222.2,61.11,61.11,0,11.6,0,80.5,0,80500
665,37,40,28,19,22,3150,7650,5325,7500,5400,7575,5250,7950,5250,3.12E+08,2.19E+07,3.12E+02,218.56,2430,1944,1458,72.9,72.9,0,0,0,0,0,0
670,35,41,28,19,22,3150,7650,5325,7425,5400,7575,5250,8025,5250,4.02E+08,2.33E+07,4.02E+02,233.02,2429,1943.2,1457.4,72.87,72.87,0,0,0,0,0,0
675,34,41,28,19,22,3150,7575,5325,7500,5400,7575,5250,7950,5250,2.03E+08,2.08E+07,2.03E+02,208.09,2421,1936.8,1452.6,72.63,72.63,0,0,0,0,0,0
680,34,41,28,19,22,3150,7575,5325,7500,5400,7575,5250,7950,5325,4.87E+08,3.06E+07,4.87E+02,305.59,2266,1812.8,1359.6,67.98,67.98,0,0,0,0,0,0
685,35,39,28,19,22,3150,7575,5325,7500,5400,7575,5250,7950,5250,9.61E+07,2.06E+07,9.61E+01,206.04,2020,1616,1212,60.6,60.6,0,0,0,0,0,0
690,37,41,28,19,22,3150,7650,5250,7425,5400,7575,5325,7950,5250,2.84E+08,2.08E+07,2.84E+02,208.47,2220,1776,1332,66.6,66.6,0,22,0,202.1,0,202100
695,36,41,28,19,22,3150,7650,5250,7425,5400,7575,5325,7950,5250,3.80E+08,1.95E+07,3.80E+02,195.35,2417,1933.6,1450.2,72.51,72.51,0,0,0,0,0,0
700,35,39,28,19,22,3150,7650,5325,7425,5400,7575,5250,7950,5250,3.80E+08,77462,3.80E+02,0.77462,2418,1934.4,1450.8,72.54,72.54,0,0,0,0,0,0
705,34,41,28,19,22,3150,7650,5250,7425,5400,7575,5325,7950,5325,1.76E+08,1.01E+07,1.76E+02,101.18,2411,1928.8,1446.6,72.33,72.33,0,0,0,0,0,0
710,35,38,28,19,22,3150,7650,5250,7425,5400,7575,5325,7950,5250,4.56E+08,1.35E+07,4.56E+02,134.68,2014,1611.2,1208.4,60.42,60.42,0,0,0,0,0,0
715,36,41,28,19,22,3150,7650,5325,7425,5400,7575,5325,7950,5250,3.77E+08,2.00E+07,3.77E+02,199.81,2021,1616.8,1212.6,60.63,60.63,0,0,0,0,0,0
720,37,40,28,19,22,3150,7650,5325,7500,5400,7650,5325,8025,5250,3.48E+08,6.14E+06,3.48E+02,61.378,2038,1630.4,1222.8,61.14,61.14,0,10.8,0,83.4,0,83400
725,35,40,28,19,22,3150,7575,5250,7500,5400,7575,5250,7950,5325,3.23E+08,1.49E+07,3.23E+02,149.48,2018,1614.4,1210.8,60.54,60.54,0,0,0,0,0,0
730,35,41,28,19,22,3150,7575,5325,7425,5325,7500,5250,7950,5325,4.17E+08,2.67E+07,4.17E+02,267.01,2000,1600,1200,60,60,0,0,0,0,0,0
735,36,40,28,19,22,3150,7575,5325,7425,5400,7650,5325,7950,5250,2.44E+08,1.65E+07,2.44E+02,164.87,2016,1612.8,1209.6,60.48,60.48,0,0,0,0,0,0
740,35,41,28,19,22,3150,7650,5325,7425,5400,7575,5325,7950,5250,2.28E+08,1.52E+07,2.28E+02,152.08,2021,1616.8,1212.6,60.63,60.63,0,0,0,0,0,0
745,34,41,28,18,22,3150,7650,5325,7500,5400,7575,5325,7950,5250,1.32E+08,1.27E+07,1.32E+02,126.78,2012,1609.6,1207.2,60.36,60.36,0,0,0,0,0,0
750,32,41,28,18,22,3150,7650,5325,7500,5400,7575,5325,7950,5250,2.09E+08,2.09E+07,2.09E+02,209.37,2009,1607.2,1205.4,60.27,60.27,0,10.8,0,85.1,0,85100
755,32,41,28,18,22,3150,7650,5250,7425,5400,7575,5250,8025,5325,2.16E+08,1.54E+07,2.16E+02,154.24,2014,1611.2,1208.4,60.42,60.42,0,0,0,0,0,0
760,33,41,28,18,22,3150,7575,5250,7425,5400,7575,5250,7950,5325,2.03E+08,2.08E+07,2.03E+02,207.94,2007,1605.6,1204.2,60.21,60.21,0,0,0,0,0,0
765,39,40,28,18,22,3225,7650,5325,7500,5400,7575,5250,7950,5325,2.69E+08,1.30E+07,2.69E+02,130.1,1998,1598.4,1198.8,59.94,59.94,0,0,0,0,0,0
770,40,41,28,18,22,3150,7650,5325,7425,5400,7575,5325,7950,5250,4.79E+08,1.24E+07,4.79E+02,123.8,2141,1712.8,1284.6,64.23,64.23,0,0,0,0,0,0
775,36,42,28,18,22,3150,7650,5250,7500,5400,7575,5250,7950,5325,1.47E+08,16380,1.47E+02,0.1638,2040,1632,1224,61.2,61.2,0,0,0,0,0,0
780,36,42,28,18,22,3150,7650,5325,7500,5400,7575,5325,7950,5250,2.86E+08,2.36E+07,2.86E+02,236.17,2031,1624.8,1218.6,60.93,60.93,0,11.8,0,86.3,0,86300
785,36,42,28,18,22,3150,7650,5250,7500,5400,7575,5250,7950,5325,2.85E+08,1.19E+07,2.85E+02,118.99,2087,1669.6,1252.2,62.61,62.61,0,0,0,0,0,0
790,39,40,28,18,22,3150,7650,5250,7500,5400,7575,5250,7950,5325,6.96E+08,3.25E+07,6.96E+02,325.25,2052,1641.6,1231.2,61.56,61.56,0,0,0,0,0,0
795,37,42,28,18,22,3150,7650,5250,7425,5400,7575,5250,7950,5325,4.63E+08,2.23E+06,4.63E+02,22.289,2065,1652,1239,61.95,61.95,0,0,0,0,0,0
800,33,41,28,18,22,3150,7575,5325,7425,5400,7575,5325,7950,5250,4.64E+08,4.02E+07,4.64E+02,401.59,2009,1607.2,1205.4,60.27,60.27,0,0,0,0,0,0
805,35,40,28,18,22,3225,7650,5325,7500,5400,7575,5250,8025,5325,3.06E+08,9.60E+06,3.06E+02,95.991,2042,1633.6,1225.2,61.26,61.26,0,0,0,0,0,0
810,32,41,28,18,22,3150,7650,5250,7425,5400,7575,5250,7950,5325,4.46E+08,2.78E+07,4.46E+02,277.87,2058,1646.4,1234.8,61.74,61.74,0,13.4,0,87.5,0,87500
815,35,38,28,18,22,3150,7650,5250,7500,5400,7650,5250,7950,5325,4.49E+08,2.29E+07,4.49E+02,229.19,2040,1632,1224,61.2,61.2,0,0,0,0,0,0
820,33,41,28,18,22,3150,7650,5325,7500,5400,7575,5250,7950,5325,3.31E+08,1.92E+07,3.31E+02,192.27,2051,1640.8,1230.6,61.53,61.53,0,0,0,0,0,0
825,33,41,28,18,22,3150,7575,5325,7500,5325,7575,5250,7950,5250,3.39E+08,1.27E+07,3.39E+02,126.91,2056,1644.8,1233.6,61.68,61.68,0,0,0,0,0,0
830,33,41,28,18,22,3150,7650,5325,7425,5400,7575,5250,7950,5250,4.62E+08,2.38E+07,4.62E+02,238.09,2057,1645.6,1234.2,61.71,61.71,0,0,0,0,0,0
